Status	E003	E004	E005	E006	E007	E008	E011	E012	E013	E014	E015	E016	E017	E019	E020	E021	E022	E026	E029	E032	E034	E037	E038	E039	E040	E041	E042	E043	E044	E045	E046	E047	E048	E049	E050	E055	E056	E058	E059	E061	E062	E063	E065	E066	E067	E068	E069	E071	E072	E073	E074	E075	E076	E078	E079	E080	E084	E085	E087	E089	E090	E091	E092	E093	E094	E095	E096	E097	E098	E099	E100	E101	E102	E103	E104	E105	E106	E108	E109	E111	E112	E113	E114	E115	E116	E117	E118	E119	E120	E121	E122	E123	E124	E125	E126	E127	E128	E129
10_EnhA2	0.117882117882118	0.177822177822178	0.476523476523477	0.602397602397602	0.631368631368631	0.263736263736264	0.243756243756244	0.353646353646354	0.122877122877123	0.0999000999000999	0.711288711288711	0.310689310689311	0.506493506493506	0.62037962037962	0.2997002997003	0.238761238761239	0.0949050949050949	0.0969030969030969	0.749250749250749	0.678321678321678	0.283716283716284	0.418581418581419	0.755244755244755	0.494505494505495	0.38961038961039	0.516483516483517	0.526473526473527	0.829170829170829	0.345654345654346	0.400599400599401	0.438561438561439	0.708291708291708	0.606393606393606	0.312687312687313	0.586413586413586	0.45954045954046	0.105894105894106	0.202797202797203	0.196803196803197	0.244755244755245	0.603396603396603	0.41958041958042	0.0689310689310689	0.616383616383616	0.0629370629370629	0.354645354645355	0.0979020979020979	0.112887112887113	0.16983016983017	0.228771228771229	0.030969030969031	0.04995004995005	0.447552447552448	0.441558441558442	0.187812187812188	0.227772227772228	0.327672327672328	0.305694305694306	0.166833166833167	0.486513486513487	0.226773226773227	0.144855144855145	0.468531468531469	0.454545454545455	0.502497502497502	0.296703296703297	0.204795204795205	0.0929070929070929	0.390609390609391	0.306693306693307	0.301698301698302	0.021978021978022	0.202797202797203	0.265734265734266	0.214785214785215	0.0569430569430569	0.048951048951049	0.0979020979020979	0.0799200799200799	0.312687312687313	0.284715284715285	0.390609390609391	0.260739260739261	0.343656343656344	0.434565434565435	0.354645354645355	0.761238761238761	0.222777222777223	0.153846153846154	0.155844155844156	0.45954045954046	0.558441558441558	0.463536463536464	0.0639360639360639	0.686313686313686	0.591408591408591	0.336663336663337	0.250749250749251
11_EnhWk	0.366633366633367	0.018981018981019	0.308691308691309	0.0769230769230769	0.010989010989011	0.011988011988012	0.448551448551449	0.00599400599400599	0.171828171828172	0.10989010989011	0.135864135864136	0.287712287712288	0.34965034965035	0.114885114885115	0.0809190809190809	0.046953046953047	0.0889110889110889	0.0599400599400599	0.423576423576424	0.215784215784216	0.048951048951049	0.014985014985015	0.000999000999000999	0.003996003996004	0.018981018981019	0.028971028971029	0.02997002997003	0.044955044955045	0.0819180819180819	0.028971028971029	0.243756243756244	0.017982017982018	0.00599400599400599	0.043956043956044	0.0779220779220779	0.297702297702298	0.360639360639361	0.010989010989011	0.00599400599400599	0.036963036963037	0.03996003996004	0.000999000999000999	0.167832167832168	0.154845154845155	0.043956043956044	0.430569430569431	0.280719280719281	0.043956043956044	0.0869130869130869	0.210789210789211	0.137862137862138	0.0839160839160839	0.021978021978022	0.00599400599400599	0.024975024975025	0.574425574425574	0.004995004995005	0.355644355644356	0.0729270729270729	0.0959040959040959	0.266733266733267	0.150849150849151	0.113886113886114	0.004995004995005	0.004995004995005	0.0769230769230769	0.364635364635365	0.001998001998002	0.0799200799200799	0.0529470529470529	0.192807192807193	0.040959040959041	0.038961038961039	0.00699300699300699	0.014985014985015	0.016983016983017	0.01998001998002	0.478521478521479	0.120879120879121	0.352647352647353	0.025974025974026	0.112887112887113	0.018981018981019	0.030969030969031	0.024975024975025	0.151848151848152	0.045954045954046	0.00899100899100899	0.0559440559440559	0.164835164835165	0.00599400599400599	0.114885114885115	0.184815184815185	0.170829170829171	0.143856143856144	0.041958041958042	0.048951048951049	0.0689310689310689
12_ZNF/Rpts	0.0759240759240759	0.217782217782218	0.024975024975025	0.483516483516484	0.0829170829170829	0.0889110889110889	0.024975024975025	0.337662337662338	0.306693306693307	0.0699300699300699	0.100899100899101	0.0549450549450549	0.37962037962038	0.117882117882118	0.0589410589410589	0.270729270729271	0.0579420579420579	0.495504495504495	0.195804195804196	0.110889110889111	0.347652347652348	0.613386613386613	0.651348651348651	0.453546453546454	0.511488511488511	0.45954045954046	0.583416583416583	0.31968031968032	0.563436563436563	0.611388611388611	0.117882117882118	0.473526473526474	0.625374625374625	0.328671328671329	0.0619380619380619	0.353646353646354	0.308691308691309	0.428571428571429	0.334665334665335	0.345654345654346	0.296703296703297	0.0739260739260739	0.028971028971029	0.0989010989010989	0.521478521478521	0.244755244755245	0.414585414585415	0.230769230769231	0.377622377622378	0.472527472527473	0.408591408591409	0.474525474525474	0.528471528471528	0.603396603396603	0.282717282717283	0.385614385614386	0.415584415584416	0.114885114885115	0.0759240759240759	0.21978021978022	0.106893106893107	0.549450549450549	0.277722277722278	0.433566433566434	0.238761238761239	0.201798201798202	0.0679320679320679	0.472527472527473	0.304695304695305	0.793206793206793	0.296703296703297	0.542457542457542	0.53046953046953	0.569430569430569	0.252747252747253	0.474525474525474	0.237762237762238	0.608391608391608	0.565434565434565	0.395604395604396	0.575424575424575	0.27972027972028	0.358641358641359	0.282717282717283	0.0759240759240759	0.666333666333666	0.467532467532468	0.418581418581419	0.507492507492508	0.722277722277722	0.278721278721279	0.529470529470529	0.387612387612388	0.464535464535465	0.555444555444555	0.455544455544456	0.551448551448551	0.695304695304695
13_Het	0.0549450549450549	0.0569430569430569	0.004995004995005	0.426573426573427	0.034965034965035	0.0999000999000999	0.00799200799200799	0.465534465534466	0.150849150849151	0.012987012987013	0.002997002997003	0.00799200799200799	0.447552447552448	0.021978021978022	0.00899100899100899	0.113886113886114	0.041958041958042	0.211788211788212	0.010989010989011	0.14985014985015	0.326673326673327	0.220779220779221	0.406593406593407	0.134865134865135	0.136863136863137	0.150849150849151	0.178821178821179	0.0639360639360639	0.371628371628372	0.214785214785215	0.278721278721279	0.200799200799201	0.357642357642358	0.280719280719281	0.113886113886114	0.421578421578422	0.492507492507492	0.320679320679321	0.436563436563437	0.415584415584416	0.364635364635365	0.17982017982018	0.382617382617383	0.384615384615385	0.148851148851149	0.12987012987013	0.26973026973027	0.460539460539461	0.551448551448551	0.120879120879121	0.0889110889110889	0.2997002997003	0.248751248751249	0.025974025974026	0.40959040959041	0.033966033966034	0.428571428571429	0.501498501498502	0.020979020979021	0.0579420579420579	0.514485514485514	0.177822177822178	0.352647352647353	0.225774225774226	0.045954045954046	0.028971028971029	0.107892107892108	0.59040959040959	0.181818181818182	0.526473526473527	0.018981018981019	0.213786213786214	0.264735264735265	0.333666333666334	0.048951048951049	0.180819180819181	0.56043956043956	0.261738261738262	0.278721278721279	0.0869130869130869	0.343656343656344	0.512487512487512	0.14985014985015	0.233766233766234	0.28971028971029	0.233766233766234	0.213786213786214	0.457542457542458	0.218781218781219	0.662337662337662	0.333666333666334	0.225774225774226	0.447552447552448	0.597402597402597	0.393606393606394	0.405594405594406	0.234765234765235	0.432567432567433
14_TssBiv	0.694305694305694	0.585414585414585	0.624375624375624	0.686313686313686	0.709290709290709	0.505494505494505	0.583416583416583	0.314685314685315	0.722277722277722	0.681318681318681	0.692307692307692	0.348651348651349	0.69030969030969	0.584415584415584	0.321678321678322	0.716283716283716	0.423576423576424	0.742257742257742	0.671328671328671	0.691308691308691	0.502497502497502	0.841158841158841	0.816183816183816	0.694305694305694	0.822177822177822	0.677322677322677	0.707292707292707	0.687312687312687	0.515484515484515	0.667332667332667	0.718281718281718	0.781218781218781	0.822177822177822	0.716283716283716	0.548451548451548	0.467532467532468	0.292707292707293	0.595404595404595	0.475524475524476	0.658341658341658	0.538461538461538	0.612387612387612	0.936063936063936	0.897102897102897	0.785214785214785	0.751248751248751	0.633366633366633	0.618381618381618	0.685314685314685	0.288711288711289	0.769230769230769	0.486513486513487	0.659340659340659	0.531468531468531	0.723276723276723	0.198801198801199	0.447552447552448	0.581418581418581	0.839160839160839	0.44955044955045	0.55044955044955	0.734265734265734	0.472527472527473	0.538461538461538	0.885114885114885	0.804195804195804	0.912087912087912	0.906093906093906	0.956043956043956	0.768231768231768	0.683316683316683	0.562437562437562	0.649350649350649	0.586413586413586	0.94005994005994	0.756243756243756	0.803196803196803	0.433566433566434	0.852147852147852	0.486513486513487	0.500499500499501	0.89010989010989	0.703296703296703	0.85014985014985	0.751248751248751	0.925074925074925	0.408591408591409	0.753246753246753	0.768231768231768	0.811188811188811	0.72027972027972	0.852147852147852	0.493506493506494	0.646353646353646	0.748251748251748	0.609390609390609	0.733266733266733	0.676323676323676
15_EnhBiv	0.428571428571429	0.667332667332667	0.14985014985015	0.63036963036963	0.748251748251748	0.324675324675325	0.493506493506494	0.547452547452547	0.778221778221778	0.685314685314685	0.313686313686314	0.45954045954046	0.358641358641359	0.315684315684316	0.404595404595405	0.76023976023976	0.745254745254745	0.811188811188811	0.647352647352647	0.30969030969031	0.325674325674326	0.669330669330669	0.648351648351648	0.582417582417582	0.54045954045954	0.482517482517482	0.498501498501498	0.699300699300699	0.508491508491508	0.585414585414585	0.347652347652348	0.787212787212787	0.671328671328671	0.658341658341658	0.651348651348651	0.4995004995005	0.386613386613387	0.486513486513487	0.215784215784216	0.544455544455544	0.578421578421578	0.535464535464535	0.957042957042957	0.729270729270729	0.834165834165834	0.815184815184815	0.69030969030969	0.36963036963037	0.775224775224775	0.767232767232767	0.778221778221778	0.450549450549451	0.681318681318681	0.575424575424575	0.64035964035964	0.556443556443556	0.461538461538462	0.493506493506494	0.969030969030969	0.357642357642358	0.6003996003996	0.278721278721279	0.609390609390609	0.421578421578422	0.973026973026973	0.674325674325674	0.757242757242757	0.847152847152847	0.974025974025974	0.46953046953047	0.171828171828172	0.35964035964036	0.67032967032967	0.867132867132867	0.965034965034965	0.717282717282717	0.564435564435564	0.717282717282717	0.363636363636364	0.681318681318681	0.401598401598402	0.72027972027972	0.839160839160839	0.731268731268731	0.715284715284715	0.937062937062937	0.436563436563437	0.661338661338661	0.844155844155844	0.724275724275724	0.618381618381618	0.665334665334665	0.709290709290709	0.621378621378621	0.684315684315684	0.629370629370629	0.768231768231768	0.641358641358641
16_ReprPC	0.473526473526474	0.373626373626374	0.528471528471528	0.143856143856144	0.120879120879121	0.687312687312687	0.226773226773227	0.454545454545455	0.104895104895105	0.496503496503497	0.423576423576424	0.192807192807193	0.258741258741259	0.384615384615385	0.254745254745255	0.307692307692308	0.41958041958042	0.0939060939060939	0.283716283716284	0.520479520479521	0.402597402597403	0.347652347652348	0.622377622377622	0.323676323676324	0.406593406593407	0.601398601398601	0.583416583416583	0.480519480519481	0.406593406593407	0.455544455544456	0.627372627372627	0.353646353646354	0.528471528471528	0.0789210789210789	0.173826173826174	0.218781218781219	0.401598401598402	0.606393606393606	0.114885114885115	0.107892107892108	0.56043956043956	0.171828171828172	0.731268731268731	0.372627372627373	0.569430569430569	0.609390609390609	0.343656343656344	0.381618381618382	0.483516483516484	0.223776223776224	0.597402597402597	0.594405594405594	0.762237762237762	0.554445554445554	0.568431568431568	0.140859140859141	0.447552447552448	0.175824175824176	0.72027972027972	0.231768231768232	0.232767232767233	0.44955044955045	0.593406593406593	0.624375624375624	0.96003996003996	0.324675324675325	0.684315684315684	0.547452547452547	0.979020979020979	0.625374625374625	0.605394605394605	0.582417582417582	0.187812187812188	0.277722277722278	0.771228771228771	0.483516483516484	0.661338661338661	0.171828171828172	0.467532467532468	0.49050949050949	0.392607392607393	0.789210789210789	0.0929070929070929	0.421578421578422	0.695304695304695	0.163836163836164	0.246753246753247	0.71028971028971	0.294705294705295	0.050949050949051	0.358641358641359	0.216783216783217	0.365634365634366	0.371628371628372	0.141858141858142	0.458541458541459	0.145854145854146	0.0759240759240759
17_ReprPCWk	0.121878121878122	0.403596403596404	0.475524475524476	0.447552447552448	0.611388611388611	0.664335664335664	0.612387612387612	0.108891108891109	0.217782217782218	0.240759240759241	0.110889110889111	0.187812187812188	0.023976023976024	0.347652347652348	0.131868131868132	0.594405594405594	0.526473526473527	0.0879120879120879	0.414585414585415	0.300699300699301	0.154845154845155	0.170829170829171	0.607392607392607	0.288711288711289	0.115884115884116	0.256743256743257	0.230769230769231	0.240759240759241	0.138861138861139	0.591408591408591	0.303696303696304	0.244755244755245	0.492507492507492	0.598401598401598	0.492507492507492	0.402597402597403	0.120879120879121	0.0659340659340659	0.618381618381618	0.36963036963037	0.390609390609391	0.406593406593407	0.372627372627373	0.572427572427572	0.197802197802198	0.483516483516484	0.623376623376623	0.106893106893107	0.428571428571429	0.41958041958042	0.195804195804196	0.515484515484515	0.49050949050949	0.145854145854146	0.599400599400599	0.267732267732268	0.272727272727273	0.227772227772228	0.037962037962038	0.0999000999000999	0.182817182817183	0.495504495504495	0.408591408591409	0.15984015984016	0.578421578421578	0.504495504495505	0.444555444555445	0.136863136863137	0.633366633366633	0.277722277722278	0.607392607392607	0.198801198801199	0.335664335664336	0.211788211788212	0.322677322677323	0.032967032967033	0.434565434565435	0.477522477522478	0.280719280719281	0.338661338661339	0.260739260739261	0.504495504495505	0.408591408591409	0.148851148851149	0.00999000999000999	0.046953046953047	0.589410589410589	0.044955044955045	0.0579420579420579	0.21978021978022	0.454545454545455	0.0739260739260739	0.62037962037962	0.42957042957043	0.021978021978022	0.0809190809190809	0.405594405594406	0.13986013986014
